id,packet_size_avg,packet_size_sum,timestamp,device_name,device_id
350,64.625,679,2023-03-08 00:11:15.569222912,tiny-tracker-544,dev-94491
351,64.625,679,2023-10-14 15:45:33.832501760,bright-thermo-921,dev-83323
352,64.625,679,2023-11-09 15:43:28.744703488,smart-meter-293,dev-782
353,64.625,679,2023-04-19 06:17:25.518897408,bright-gateway-197,dev-48106
354,64.625,679,2023-07-17 00:28:24.516225536,sharp-relay-114,dev-76290
355,64.625,679,2023-02-18 02:23:43.187799552,smart-meter-189,dev-52054
356,64.625,679,2023-06-13 06:51:05.621760256,smart-tracker-682,dev-53991
357,64.625,679,2023-11-16 15:41:03.270412288,fast-relay-655,dev-11461
358,64.625,679,2023-07-06 08:41:03.958769920,fast-tracker-211,dev-51752
359,64.625,679,2023-05-12 04:27:02.118620928,tiny-cam-145,dev-8397
360,64.625,679,2023-04-21 09:30:57.704363008,smart-thermo-315,dev-35558
361,64.625,679,2023-08-07 13:48:14.608405504,fast-tracker-228,dev-36361
362,64.625,679,2023-12-10 23:21:36.549727744,silent-meter-175,dev-12108
363,64.625,679,2023-07-09 03:33:43.284127488,smart-gateway-962,dev-2589
364,64.625,679,2023-08-13 13:33:27.887128320,sharp-cam-270,dev-5328
365,64.625,679,2023-11-24 14:41:07.969487616,sharp-cam-892,dev-17161
366,64.625,679,2023-05-01 05:57:19.076109056,bright-tracker-334,dev-83234
367,64.625,679,2023-05-10 22:38:37.612412672,silent-tracker-263,dev-50762
368,64.625,679,2023-10-16 12:02:47.611849728,sharp-meter-353,dev-80169
369,64.625,679,2023-06-12 18:17:16.503998464,tiny-gateway-775,dev-47986
370,64.625,679,2023-02-09 19:41:11.133895168,sharp-cam-176,dev-52449
371,64.625,679,2023-10-26 03:44:38.444905472,tiny-meter-784,dev-57094
372,64.625,679,2023-08-05 10:30:38.564060160,fast-thermo-313,dev-93694
373,64.625,679,2023-08-24 04:34:02.773973248,sharp-meter-304,dev-33439
374,64.625,679,2023-07-17 00:40:43.495088896,sharp-tracker-657,dev-80552
375,64.625,679,2023-03-07 15:24:02.731462144,tiny-meter-620,dev-96521
376,64.625,679,2023-11-24 05:20:02.450082816,tiny-relay-729,dev-15692
377,64.625,679,2023-12-12 04:35:26.776249088,fast-cam-684,dev-25562
378,64.625,679,2023-10-26 00:17:40.486977792,smart-thermo-568,dev-31525
379,64.625,679,2023-12-02 14:47:27.820220160,tiny-thermo-377,dev-35946
380,64.625,679,2023-11-16 19:16:21.549871616,bright-gateway-377,dev-36514
381,64.625,679,2023-09-23 01:29:21.736274432,fast-thermo-414,dev-68658
382,64.625,679,2023-02-17 03:29:11.506732800,bright-meter-692,dev-68681
383,64.625,679,2023-09-02 01:48:34.615526144,sharp-meter-851,dev-29326
384,64.625,679,2023-09-25 15:06:32.363206656,silent-relay-546,dev-76167
385,64.625,679,2023-12-11 02:29:44.446999040,bright-meter-325,dev-48458
386,64.625,679,2023-03-21 09:07:57.404412160,bright-cam-568,dev-9258
387,64.625,679,2023-06-27 08:54:26.445520384,silent-meter-701,dev-44714
388,64.625,679,2023-06-02 00:20:20.670062336,smart-thermo-399,dev-19892
389,64.625,679,2023-04-03 23:03:28.284262144,fast-relay-386,dev-73161
390,64.625,679,2023-12-23 04:14:42.152909824,smart-relay-759,dev-59587
391,64.625,679,2023-03-25 12:00:48.597641728,tiny-meter-539,dev-6066
392,64.625,679,2023-06-03 09:26:27.482593280,fast-tracker-489,dev-48691
393,64.625,679,2023-07-08 09:06:34.031642624,silent-meter-858,dev-88673
394,64.625,679,2023-04-13 18:44:17.508736512,silent-thermo-111,dev-81888
395,64.625,679,2023-10-25 05:24:57.065518592,tiny-thermo-891,dev-78678
396,64.625,679,2023-01-18 04:33:01.122388736,bright-tracker-798,dev-51840
397,64.625,679,2023-11-25 01:42:39.858793216,sharp-cam-665,dev-41042
398,64.625,679,2023-10-24 08:30:34.654913280,sharp-relay-554,dev-99222
399,64.625,679,2023-04-23 05:09:03.783203840,fast-tracker-326,dev-92798
400,64.625,679,2023-02-15 13:15:00.583811328,bright-cam-535,dev-41559
401,64.625,679,2023-06-19 05:13:13.712672768,sharp-thermo-412,dev-35198
402,64.625,679,2023-05-06 05:45:42.851012608,sharp-meter-563,dev-79142
403,64.625,679,2023-10-31 08:15:05.419417856,sharp-cam-948,dev-88473
404,64.625,679,2023-05-21 04:45:01.178163968,smart-thermo-545,dev-44596
405,64.625,679,2023-05-22 04:32:24.888208128,sharp-thermo-803,dev-14884
406,64.625,679,2023-02-13 16:48:35.869664768,bright-tracker-783,dev-11044
407,64.625,679,2023-07-08 06:01:28.321785856,bright-tracker-973,dev-15444
408,0.0,0,2023-03-24 15:04:17.864952064,smart-tracker-432,dev-97822
409,0.0,0,2023-06-12 05:29:07.427109888,smart-tracker-617,dev-70134
410,0.0,0,2023-09-27 21:36:33.153659136,bright-cam-279,dev-74338
411,0.0,0,2023-11-15 09:52:37.839862528,sharp-cam-649,dev-78071
412,0.0,0,2023-01-15 03:12:57.481955328,silent-tracker-959,dev-5304
413,0.0,0,2023-11-15 08:23:53.644076800,bright-relay-325,dev-78165
414,0.0,0,2023-08-27 18:35:54.866650112,silent-relay-227,dev-21052
415,0.0,0,2023-03-08 15:46:34.145996800,tiny-meter-913,dev-87692
416,0.0,0,2023-02-02 22:01:16.823736064,bright-relay-153,dev-51844
417,0.0,0,2023-06-27 18:32:03.083629056,bright-meter-818,dev-72457
418,0.0,0,2023-03-21 01:29:47.447650048,silent-tracker-586,dev-98751
419,0.0,0,2023-12-01 23:41:56.948815616,silent-gateway-903,dev-40285
420,0.0,0,2023-03-19 01:10:27.732609024,silent-meter-463,dev-51729
421,0.0,0,2023-04-27 23:16:13.245683968,tiny-cam-653,dev-76020
422,0.0,0,2023-04-27 05:41:40.770546688,sharp-relay-405,dev-94018
423,0.0,0,2023-03-05 19:28:28.565716224,tiny-cam-873,dev-64359
424,0.0,0,2023-12-15 09:09:55.195708160,tiny-gateway-866,dev-10865
425,0.0,0,2023-04-19 23:33:55.216088320,smart-gateway-391,dev-47171
426,0.0,0,2023-06-24 07:35:41.998345216,bright-gateway-877,dev-93884
427,0.0,0,2023-06-22 15:14:11.034664704,tiny-relay-848,dev-26827
428,0.0,0,2023-11-08 01:53:43.194974464,bright-relay-802,dev-95404
429,0.0,0,2023-10-28 22:18:12.684990976,silent-thermo-454,dev-82467
430,0.0,0,2023-11-14 07:02:10.901164800,bright-relay-984,dev-53184
431,0.0,0,2023-09-30 19:53:03.490374144,sharp-gateway-599,dev-92089
432,0.0,0,2023-03-28 07:19:35.286609408,fast-tracker-539,dev-24240
433,0.0,0,2023-08-09 20:42:35.697115392,fast-relay-447,dev-20974
434,0.0,0,2023-02-27 12:13:15.721872896,bright-thermo-257,dev-51871
435,0.0,0,2023-09-23 09:11:42.291475712,fast-tracker-391,dev-21411
436,0.0,0,2023-05-24 20:10:05.964488192,fast-cam-448,dev-35711
437,0.0,0,2023-05-23 15:43:35.435939328,sharp-thermo-256,dev-86598
438,0.0,0,2023-09-16 20:15:48.791647232,sharp-relay-886,dev-48382
439,0.0,0,2023-06-27 08:49:52.915258624,sharp-tracker-771,dev-40981
440,0.0,0,2023-01-15 16:19:41.751010816,smart-gateway-358,dev-99864
441,0.0,0,2023-05-21 10:02:11.453372672,silent-cam-620,dev-30103
442,0.0,0,2023-06-29 14:55:29.815124992,silent-gateway-253,dev-94906
443,0.0,0,2023-10-09 05:59:33.916837888,sharp-relay-179,dev-84794
444,0.0,0,2023-04-22 00:24:17.555060992,bright-relay-278,dev-48588
445,0.0,0,2023-08-25 21:34:06.334014720,tiny-tracker-940,dev-63320
446,0.0,0,2023-06-16 05:02:51.397007104,silent-gateway-801,dev-94973
447,0.0,0,2023-12-23 13:21:41.823234560,sharp-gateway-574,dev-38820
448,0.0,0,2023-12-28 03:16:13.517584640,silent-cam-227,dev-74720
449,0.0,0,2023-01-13 01:18:48.512563456,tiny-thermo-656,dev-22353
450,0.0,0,2023-06-24 10:42:48.086997248,smart-meter-753,dev-86931
451,0.0,0,2023-08-14 06:59:13.094439168,sharp-cam-654,dev-49163
452,0.0,0,2023-08-19 03:57:51.237559296,sharp-thermo-913,dev-16976
453,0.0,0,2023-01-29 05:07:19.686043904,fast-meter-906,dev-11755
454,0.0,0,2023-05-03 17:49:47.130055936,bright-relay-294,dev-38792
455,0.0,0,2023-04-26 02:48:05.214052096,silent-relay-526,dev-79524
456,0.0,0,2023-12-14 05:11:41.890438400,silent-cam-893,dev-59252
457,0.0,0,2023-02-02 04:13:31.268107776,tiny-tracker-312,dev-1065
458,0.0,0,2023-09-10 13:01:49.444057088,silent-thermo-519,dev-22748
459,0.0,0,2023-05-17 06:36:11.949481216,smart-thermo-526,dev-40138
460,0.0,0,2023-03-29 00:55:22.887763456,smart-relay-784,dev-2520
461,0.0,0,2023-09-27 12:33:11.141456896,smart-relay-366,dev-35240
462,0.0,0,2023-04-18 16:58:25.568877312,silent-tracker-721,dev-31316
463,0.0,0,2023-04-25 06:15:59.013126912,fast-cam-541,dev-91533
464,0.0,0,2023-03-21 10:37:36.185785856,silent-gateway-266,dev-26884
465,0.0,0,2023-07-17 09:39:52.341855232,sharp-tracker-215,dev-56155
466,0.0,0,2023-07-30 16:47:34.560178688,sharp-relay-933,dev-70157
467,0.0,0,2023-01-09 19:18:28.839729664,silent-meter-661,dev-35779
468,0.0,0,2023-10-16 11:47:52.523661056,tiny-thermo-324,dev-43935
469,0.0,0,2023-01-11 06:51:09.445366784,silent-meter-182,dev-2904
470,0.0,0,2023-09-02 21:24:17.352455168,sharp-gateway-446,dev-12102
471,0.0,0,2023-12-16 12:26:46.002008320,fast-meter-313,dev-92691
472,0.0,0,2023-11-13 13:31:00.427076864,bright-meter-683,dev-40197
473,0.0,0,2023-07-08 04:09:18.655106816,bright-meter-539,dev-67942
474,0.0,0,2023-07-10 11:11:35.028281088,fast-tracker-312,dev-12204
475,0.0,0,2023-04-21 15:01:09.566527744,silent-thermo-537,dev-22199
476,0.0,0,2023-04-15 10:44:13.808624384,fast-meter-189,dev-37222
477,0.0,0,2023-10-13 01:29:08.663468032,sharp-cam-846,dev-32027
478,0.0,0,2023-12-24 17:27:51.758504704,smart-cam-714,dev-34055
479,0.0,0,2023-11-18 22:06:46.301900800,bright-tracker-242,dev-41355
480,0.0,0,2023-10-14 02:10:27.949213696,sharp-cam-245,dev-8956
481,0.0,0,2023-10-28 05:57:24.923148032,sharp-tracker-540,dev-76254
482,0.0,0,2023-04-04 17:59:58.951412480,sharp-relay-806,dev-12181
483,0.0,0,2023-11-10 17:59:19.321934080,tiny-gateway-203,dev-76773
484,0.0,0,2023-10-23 11:42:39.292142080,bright-meter-619,dev-14644
485,0.0,0,2023-01-05 00:28:49.391086336,smart-cam-731,dev-32183
486,0.0,0,2023-12-15 09:15:49.195754240,sharp-gateway-403,dev-33756
487,0.0,0,2023-05-27 11:14:05.600767488,tiny-thermo-449,dev-73782
488,0.0,0,2023-08-09 23:44:19.377687296,fast-cam-206,dev-90316
489,0.0,0,2023-02-10 18:10:36.558649856,bright-relay-111,dev-89881
490,0.0,0,2023-12-24 21:32:21.163897088,smart-cam-640,dev-86564
491,0.0,0,2023-08-11 02:24:21.621242624,silent-tracker-206,dev-48644
492,0.0,0,2023-01-28 03:31:25.777569280,sharp-gateway-931,dev-30670
493,0.0,0,2023-08-10 10:09:55.832476160,sharp-gateway-557,dev-76440
494,0.0,0,2023-10-06 20:47:05.646954752,fast-meter-494,dev-39431
495,0.0,0,2023-10-11 05:02:03.791781632,tiny-cam-437,dev-33671
496,0.0,0,2023-05-08 11:55:12.109203200,silent-gateway-844,dev-47054
497,0.0,0,2023-10-29 15:09:33.826018048,fast-tracker-715,dev-40301
498,0.0,0,2023-06-19 14:23:07.602891264,smart-thermo-874,dev-16145
499,0.0,0,2023-09-27 13:15:14.338859008,tiny-thermo-212,dev-77891
500,0.0,0,2023-05-03 01:30:26.631936512,silent-gateway-195,dev-93818
501,0.0,0,2023-02-22 10:18:13.541627136,silent-meter-788,dev-95515
502,0.0,0,2023-10-09 15:17:37.797355008,silent-meter-292,dev-59105
503,64.625,679,2023-03-20 14:18:10.607167744,sharp-relay-463,dev-83093
504,64.625,679,2023-11-06 06:41:31.304132608,tiny-cam-327,dev-52445
505,64.625,679,2023-07-31 08:25:28.386083840,silent-thermo-414,dev-77242
506,64.625,679,2023-11-14 21:22:16.212459520,smart-tracker-532,dev-39109
507,64.625,679,2023-01-22 17:17:15.537037312,silent-gateway-454,dev-4694
508,64.625,679,2023-07-13 06:03:05.428040704,fast-relay-672,dev-30913
509,64.625,679,2023-07-01 02:41:19.603272704,sharp-meter-820,dev-58178
510,4.6,23,2023-02-13 15:23:45.415826688,fast-cam-914,dev-96533
511,3.28571428571429,23,2023-12-22 02:46:16.768073984,silent-tracker-308,dev-76051
512,64.625,679,2023-11-19 21:14:32.560047872,sharp-thermo-295,dev-54207
513,64.625,679,2023-03-03 05:32:50.721923328,smart-relay-138,dev-5430
514,64.625,679,2023-01-05 13:34:45.406774272,smart-relay-643,dev-52837
515,64.625,679,2023-08-07 06:08:28.533333504,smart-thermo-561,dev-62900
516,64.625,679,2023-03-06 20:18:26.326085632,tiny-meter-872,dev-230
517,64.625,679,2023-08-07 14:00:08.564163584,bright-meter-670,dev-83327
518,64.625,679,2023-10-18 19:26:51.649104896,bright-meter-493,dev-79032
519,64.625,679,2023-08-16 18:41:04.836928000,fast-relay-896,dev-10459
520,64.625,679,2023-06-03 07:43:34.423610880,tiny-cam-240,dev-3628
521,64.625,679,2023-02-05 23:02:30.644723200,fast-thermo-203,dev-20801
522,64.625,679,2023-09-02 19:43:02.937114368,sharp-cam-745,dev-70287
523,64.625,679,2023-06-13 13:14:10.592921344,smart-tracker-744,dev-34621
524,64.625,679,2023-12-05 02:32:55.217029632,bright-meter-482,dev-52798
525,64.625,679,2023-08-13 07:10:24.873901824,smart-thermo-280,dev-77079
526,64.625,679,2023-09-30 07:21:54.566786304,tiny-tracker-894,dev-58008
527,64.625,679,2023-01-23 20:42:59.283491840,sharp-cam-165,dev-97951
528,64.625,679,2023-05-18 07:18:49.833795840,silent-relay-721,dev-14424
529,64.625,679,2023-11-09 02:35:48.263447296,fast-cam-118,dev-48586
530,64.625,679,2023-01-31 01:30:03.237725440,fast-gateway-972,dev-80133
531,64.625,679,2023-04-24 12:31:01.480131072,silent-relay-461,dev-83457
532,64.625,679,2023-03-02 16:33:20.997113088,smart-relay-248,dev-18764
533,64.625,679,2023-04-17 13:25:40.248785920,smart-cam-564,dev-66241
534,64.625,679,2023-12-12 02:05:24.506443520,smart-relay-736,dev-40496
535,64.625,679,2023-04-26 19:22:46.029535744,sharp-relay-213,dev-2248
536,64.625,679,2023-04-12 03:57:32.220501248,bright-tracker-511,dev-76569
537,64.625,679,2023-08-12 09:41:31.260954880,smart-tracker-269,dev-23513
538,64.625,679,2023-06-09 01:04:09.214532864,tiny-gateway-744,dev-29318
539,64.625,679,2023-07-22 19:26:25.977586688,tiny-cam-469,dev-13764
540,64.625,679,2023-11-26 01:46:55.337015552,smart-thermo-698,dev-69709
541,12.5,25,2023-07-17 14:56:07.600120576,fast-thermo-623,dev-7173
542,64.625,679,2023-05-06 14:18:35.496555776,silent-tracker-786,dev-7313
543,64.625,679,2023-09-30 08:00:14.056248576,bright-relay-599,dev-26471
544,50.7777777777778,679,2023-11-13 21:08:35.682319872,bright-cam-137,dev-63705
545,64.625,679,2023-01-30 03:08:40.976022784,silent-gateway-550,dev-90008
546,40.7364341085271,679,2023-07-04 17:15:02.185794560,tiny-thermo-700,dev-85697
547,64.625,679,2023-04-10 04:43:32.552615680,bright-cam-783,dev-83918
548,64.625,679,2023-09-06 19:26:44.279603200,silent-cam-330,dev-9063
549,64.625,679,2023-11-08 13:47:46.504254464,sharp-relay-944,dev-57390
550,64.625,679,2023-01-19 20:30:05.862042624,bright-meter-155,dev-88248
551,64.625,679,2023-07-05 05:01:18.407421184,sharp-meter-930,dev-37545
552,64.625,679,2023-01-26 10:11:09.821883136,sharp-relay-424,dev-26917
553,64.625,679,2023-12-09 11:46:27.893790464,tiny-tracker-644,dev-15213
554,64.625,679,2023-05-11 10:28:43.853891328,smart-relay-849,dev-49711
555,64.625,679,2023-08-29 12:39:08.101005824,tiny-cam-520,dev-93323
556,64.625,679,2023-06-22 20:08:52.679232768,sharp-tracker-807,dev-76038
557,64.625,679,2023-01-11 11:24:44.819792896,smart-tracker-161,dev-8566
558,64.625,679,2023-02-25 03:55:12.744706816,tiny-tracker-655,dev-58035
559,64.625,679,2023-05-15 06:30:34.846065664,smart-thermo-937,dev-65689
560,64.625,679,2023-10-03 06:22:10.555439616,smart-cam-969,dev-88642
561,64.625,679,2023-02-20 06:16:10.682409472,silent-gateway-692,dev-58211
562,64.625,679,2023-12-10 03:28:40.875543296,tiny-relay-619,dev-11478
563,64.625,679,2023-03-12 02:28:42.423038976,sharp-relay-549,dev-98936
564,64.625,679,2023-06-07 03:04:57.967963648,bright-cam-706,dev-96737
565,64.625,679,2023-09-02 00:06:17.579121152,smart-gateway-164,dev-54570
566,64.625,679,2023-06-08 04:16:09.707500544,bright-thermo-280,dev-6496
567,64.625,679,2023-03-16 02:07:08.134732800,tiny-meter-437,dev-90803
568,64.625,679,2023-10-27 11:00:23.632560128,smart-meter-391,dev-37269
569,64.625,679,2023-10-11 10:34:30.979542272,tiny-tracker-717,dev-89316
570,64.625,679,2023-01-10 00:37:44.943029760,sharp-cam-458,dev-62170
571,64.625,679,2023-07-17 19:03:52.670562304,fast-thermo-548,dev-7351
572,64.625,679,2023-08-23 00:49:38.303438592,fast-relay-100,dev-99258
573,64.625,679,2023-01-04 13:40:20.475570944,bright-meter-662,dev-97717
574,64.625,679,2023-02-18 09:13:35.828866304,smart-meter-240,dev-95496
575,64.625,679,2023-09-13 02:27:07.750244352,smart-meter-169,dev-11289
576,64.625,679,2023-05-20 21:46:57.589963008,tiny-tracker-722,dev-30009
577,64.625,679,2023-11-27 08:32:15.340694784,bright-relay-840,dev-31993
578,64.625,679,2023-09-29 04:23:20.819978496,smart-relay-882,dev-28421
579,64.625,679,2023-10-31 20:10:04.816100864,bright-cam-796,dev-98221
580,64.625,679,2023-11-15 18:54:42.739691520,tiny-thermo-524,dev-99036
581,64.625,679,2023-11-06 19:25:35.258654208,bright-gateway-456,dev-21013
582,64.625,679,2023-12-29 01:24:06.094147328,bright-thermo-590,dev-76388
583,64.625,679,2023-08-19 23:27:37.502293248,silent-thermo-239,dev-3751
584,64.625,679,2023-02-14 03:00:24.633636352,smart-relay-147,dev-37946
585,64.625,679,2023-01-18 21:10:50.062251520,tiny-tracker-665,dev-61432
586,64.625,679,2023-04-02 13:54:58.226447360,bright-gateway-428,dev-51023
587,64.625,679,2023-08-08 03:38:26.007716608,fast-relay-733,dev-35466
588,64.625,679,2023-01-05 01:00:59.054971648,silent-relay-195,dev-50524
589,64.625,679,2023-07-21 18:11:19.514081536,tiny-relay-842,dev-48811
590,64.625,679,2023-08-18 10:24:50.145260800,silent-cam-401,dev-14859
591,64.625,679,2023-08-17 20:28:03.696254976,sharp-gateway-174,dev-48542
592,64.625,679,2023-12-21 00:36:12.790769664,silent-cam-804,dev-12259
593,35.9411764705882,679,2023-02-07 02:47:03.144976128,tiny-gateway-866,dev-10865
594,64.625,679,2023-04-07 19:40:06.587587328,smart-cam-472,dev-26334
595,64.625,679,2023-10-05 09:30:42.065521152,fast-relay-672,dev-30913
596,64.625,679,2023-04-26 09:11:49.562120704,smart-meter-846,dev-27954
597,17.3333333333333,52,2023-06-24 06:58:44.291543296,silent-gateway-425,dev-85865
598,64.625,679,2023-06-04 13:53:46.686081536,smart-cam-853,dev-42314
599,64.625,679,2023-09-27 03:44:41.447850496,sharp-tracker-156,dev-51687
600,64.625,679,2023-06-23 06:42:24.742801920,bright-relay-195,dev-38805
601,64.625,679,2023-12-04 05:15:18.953496320,tiny-gateway-172,dev-56534
602,64.625,679,2023-08-09 23:06:30.665567488,tiny-cam-421,dev-3678
603,26.7,267,2023-06-14 03:08:54.160803840,smart-thermo-468,dev-81641
604,64.625,679,2023-02-17 14:26:13.931664128,tiny-tracker-932,dev-43282
605,64.625,679,2023-02-07 14:53:59.176674048,silent-cam-923,dev-91969
606,64.625,679,2023-04-28 02:32:54.232589824,smart-cam-608,dev-43095
607,64.625,679,2023-02-23 11:39:50.887213312,silent-gateway-270,dev-41116
608,64.625,679,2023-08-12 19:55:59.710714368,sharp-thermo-328,dev-18094
609,64.625,679,2023-05-22 09:00:50.053039616,silent-tracker-911,dev-40681
610,64.625,679,2023-10-28 06:51:05.448977408,silent-relay-757,dev-22657
611,64.625,679,2023-09-29 12:21:52.871984640,tiny-tracker-708,dev-8055
612,0.0,0,2023-04-05 07:28:05.027040512,bright-gateway-173,dev-42044
613,26.8,268,2023-11-15 02:17:41.469776384,sharp-gateway-928,dev-18700
614,64.625,679,2023-07-29 10:15:42.423831552,silent-cam-989,dev-45444
615,64.625,679,2023-12-19 02:06:18.716864768,silent-tracker-788,dev-49789
616,64.625,679,2023-01-31 20:37:05.102597120,silent-thermo-488,dev-82038
617,0.0,0,2023-09-01 12:19:04.550854912,bright-thermo-592,dev-48560
618,64.625,679,2023-11-16 16:15:17.056837120,tiny-cam-166,dev-45056
619,64.625,679,2023-05-09 11:30:01.147138816,bright-meter-164,dev-50975
620,64.625,679,2023-02-16 12:53:30.895392512,sharp-cam-820,dev-47871
621,64.625,679,2023-01-23 03:28:27.458000640,tiny-meter-491,dev-2942
622,64.625,679,2023-12-03 18:59:15.065243136,sharp-relay-999,dev-46859
623,64.625,679,2023-04-17 19:59:10.739762432,silent-thermo-384,dev-51077
624,64.625,679,2023-02-05 07:22:50.098108416,tiny-relay-472,dev-58267
625,64.625,679,2023-03-20 19:23:46.875194112,sharp-tracker-803,dev-93520
626,27.0,270,2023-01-05 16:38:57.822823680,silent-meter-785,dev-70850
627,64.625,679,2023-03-29 00:37:08.174395136,tiny-tracker-482,dev-91844
628,64.625,679,2023-09-17 04:42:11.414158080,sharp-meter-996,dev-29520
629,64.625,679,2023-11-12 14:03:46.502268160,smart-relay-926,dev-96366
630,64.625,679,2023-07-31 22:23:38.319479552,smart-relay-261,dev-86531
631,64.625,679,2023-07-04 18:30:45.097846784,smart-cam-215,dev-22778
632,64.625,679,2023-05-20 04:17:15.065197056,tiny-meter-736,dev-41945
633,64.625,679,2023-02-22 20:41:16.931844096,silent-meter-266,dev-88018
634,64.625,679,2023-01-30 22:27:19.166736128,fast-meter-274,dev-13829
635,64.625,679,2023-02-18 22:08:40.470488832,tiny-tracker-788,dev-45222
636,64.625,679,2023-10-07 01:36:08.727700736,smart-tracker-491,dev-4583
637,64.625,679,2023-10-09 00:50:21.853526528,silent-cam-734,dev-49881
638,64.625,679,2023-09-11 00:14:00.501519616,tiny-relay-766,dev-23873
639,64.625,679,2023-05-29 16:13:16.761244672,silent-gateway-869,dev-68214
640,64.625,679,2023-05-05 11:02:08.728846848,smart-relay-832,dev-29530
641,64.625,679,2023-01-08 02:15:44.912905216,smart-thermo-899,dev-20981
642,64.625,679,2023-12-04 01:49:52.847372544,silent-tracker-244,dev-93391
643,64.625,679,2023-05-18 05:53:46.558072064,tiny-relay-910,dev-61600
644,64.625,679,2023-06-03 00:38:35.971611904,smart-relay-965,dev-50020
645,64.625,679,2023-03-26 03:58:08.462428672,silent-thermo-364,dev-44633
646,64.625,679,2023-05-04 12:10:53.088677120,tiny-meter-632,dev-79674
647,64.625,679,2023-08-14 17:13:31.875628544,bright-meter-465,dev-19426
648,64.625,679,2023-12-16 14:22:03.420433152,smart-meter-857,dev-87880
649,64.625,679,2023-04-27 23:00:50.325444864,bright-gateway-360,dev-60044
650,64.625,679,2023-12-11 15:44:10.811442688,sharp-meter-249,dev-29239
651,64.625,679,2023-02-17 09:33:11.294648832,smart-relay-263,dev-89933
652,64.625,679,2023-08-24 23:13:36.034836480,sharp-tracker-769,dev-17077
653,64.625,679,2023-03-30 04:09:02.824768768,fast-thermo-767,dev-89058
654,64.625,679,2023-10-23 12:07:21.768924416,smart-meter-355,dev-97560
655,64.625,679,2023-01-25 19:40:30.191230208,smart-meter-993,dev-81494
656,64.625,679,2023-10-23 15:29:05.588154880,fast-gateway-512,dev-45401
657,64.625,679,2023-03-19 00:46:18.866911744,tiny-gateway-693,dev-60734
658,64.625,679,2023-05-14 14:13:33.576954368,bright-thermo-715,dev-74267
659,64.625,679,2023-10-10 13:47:06.318319360,silent-tracker-822,dev-67439
660,64.625,679,2023-07-13 13:28:20.374107392,bright-meter-488,dev-87072
661,64.625,679,2023-10-07 08:05:48.027839232,smart-gateway-391,dev-47171
662,64.625,679,2023-04-24 09:40:46.019277568,tiny-relay-568,dev-52833
663,64.625,679,2023-11-18 02:29:20.096589824,smart-thermo-209,dev-99506
664,64.625,679,2023-06-28 19:51:34.738451200,fast-gateway-719,dev-67555
665,64.625,679,2023-09-06 05:47:19.301105920,fast-relay-624,dev-83225
666,64.625,679,2023-08-13 17:53:34.547225600,bright-relay-946,dev-56956
667,64.625,679,2023-02-02 17:31:18.260012544,fast-cam-980,dev-49884
668,64.625,679,2023-02-24 12:37:19.998539008,sharp-relay-574,dev-54874
669,64.625,679,2023-06-01 20:43:47.943200256,fast-meter-472,dev-29890
670,64.625,679,2023-06-20 19:45:21.303276288,bright-meter-239,dev-89170
671,64.625,679,2023-05-27 03:27:16.078013696,tiny-thermo-585,dev-74092
672,64.625,679,2023-12-19 07:59:48.271877376,fast-cam-449,dev-27780
673,64.625,679,2023-05-01 23:00:34.640940288,bright-meter-661,dev-74879
674,55.875,447,2023-01-24 07:01:20.178238720,silent-relay-203,dev-89629
675,64.625,679,2023-01-01 19:21:19.474821632,sharp-relay-853,dev-57313
676,64.625,679,2023-07-01 22:10:43.625398528,sharp-cam-501,dev-39996
677,64.625,679,2023-01-03 00:26:00.880616704,fast-relay-298,dev-88378
678,64.625,679,2023-05-11 22:17:33.933035264,tiny-relay-704,dev-59809
679,64.625,679,2023-08-14 08:23:59.021967872,sharp-cam-528,dev-57284
680,64.625,679,2023-07-11 22:14:54.496268800,smart-meter-578,dev-74199
681,64.625,679,2023-07-29 23:49:57.448607232,bright-tracker-648,dev-24960
682,64.625,679,2023-01-04 08:00:46.356887296,fast-meter-841,dev-27561
683,64.625,679,2023-10-29 14:34:52.387468544,fast-tracker-701,dev-15801
684,64.625,679,2023-08-04 04:47:14.796182016,fast-meter-163,dev-63281
685,64.625,679,2023-02-04 00:07:09.240623104,smart-meter-811,dev-51194
686,64.625,679,2023-12-10 12:36:45.445467904,smart-cam-152,dev-19502
687,64.625,679,2023-04-16 04:19:25.917000704,sharp-cam-113,dev-4499
688,64.625,679,2023-04-16 01:12:02.783341312,bright-cam-573,dev-25447
689,64.625,679,2023-06-27 20:28:59.297722112,tiny-cam-373,dev-44906
690,64.625,679,2023-05-06 14:55:56.442611200,sharp-thermo-666,dev-32846
691,64.625,679,2023-09-14 19:04:09.493431296,silent-gateway-305,dev-5391
692,64.625,679,2023-05-03 13:58:22.039729920,sharp-tracker-656,dev-62493
693,64.625,679,2023-07-07 08:31:33.821999872,bright-tracker-919,dev-20480
694,64.625,679,2023-04-22 04:04:14.584832000,tiny-meter-981,dev-29467
695,64.625,679,2023-02-18 07:10:02.633816320,sharp-gateway-255,dev-58391
696,64.625,679,2023-09-19 03:57:42.383057408,fast-tracker-297,dev-30474
697,64.625,679,2023-05-24 15:42:39.075282432,smart-cam-886,dev-89142
698,64.625,679,2023-11-17 00:15:07.835153664,silent-meter-129,dev-257
699,64.625,679,2023-04-21 17:44:32.459835904,sharp-relay-364,dev-88165
