id,packet_size_avg,packet_size_sum,timestamp,device_name,device_id
351,64.625,679,2023-03-30 19:26:16.245239296,smart-tracker-767,dev-42022
352,64.625,679,2023-03-07 00:20:34.272073472,fast-gateway-735,dev-5195
353,64.625,679,2023-10-18 15:06:39.735225344,tiny-tracker-937,dev-42421
354,64.625,679,2023-09-23 02:43:37.008285952,sharp-tracker-255,dev-34621
355,64.625,679,2023-04-29 01:15:47.222966784,silent-gateway-352,dev-57772
356,64.625,679,2023-05-02 22:47:59.102060288,silent-tracker-915,dev-57996
357,64.625,679,2023-05-05 01:25:52.463758336,sharp-thermo-858,dev-58302
358,64.625,679,2023-04-30 08:54:39.728546304,sharp-thermo-681,dev-96055
359,64.625,679,2023-04-10 06:21:06.275061504,tiny-cam-890,dev-86204
360,64.625,679,2023-09-27 19:55:51.501186048,smart-meter-453,dev-57576
361,64.625,679,2023-08-26 02:20:32.051423488,silent-thermo-938,dev-78051
362,64.625,679,2023-01-10 20:16:44.859449344,fast-cam-818,dev-46228
363,64.625,679,2023-04-11 10:12:44.177554432,silent-thermo-760,dev-1341
364,64.625,679,2023-09-14 15:52:43.990335744,fast-relay-305,dev-18268
365,64.625,679,2023-02-07 04:33:10.713388288,bright-relay-553,dev-37960
366,64.625,679,2023-05-22 17:41:10.936005376,fast-tracker-573,dev-61267
367,64.625,679,2023-07-30 03:34:19.924977920,silent-thermo-165,dev-61169
368,64.625,679,2023-09-09 08:05:05.445074176,tiny-thermo-152,dev-33959
369,64.625,679,2023-04-08 18:25:05.238954240,smart-cam-978,dev-99418
370,64.625,679,2023-12-06 10:26:37.434068736,sharp-meter-823,dev-28789
371,64.625,679,2023-06-03 06:44:31.463427328,sharp-relay-545,dev-72183
372,64.625,679,2023-07-08 18:17:19.680158208,bright-meter-455,dev-32312
373,64.625,679,2023-09-13 04:10:43.722490624,bright-tracker-785,dev-16359
374,64.625,679,2023-05-10 23:30:42.417797632,tiny-relay-449,dev-65473
375,64.625,679,2023-10-07 00:28:31.197556992,silent-relay-875,dev-28139
376,64.625,679,2023-03-06 18:26:47.067853056,silent-thermo-587,dev-20976
377,64.625,679,2023-11-06 10:31:36.406935552,bright-meter-340,dev-13801
378,64.625,679,2023-09-30 16:51:14.826683136,tiny-meter-302,dev-50080
379,64.625,679,2023-01-08 09:39:24.859174144,silent-thermo-312,dev-70032
380,64.625,679,2023-07-16 13:19:54.802970624,sharp-relay-132,dev-24328
381,64.625,679,2023-11-27 14:19:09.974678016,fast-cam-600,dev-69068
382,64.625,679,2023-10-22 00:13:47.090629376,fast-thermo-955,dev-33037
383,64.625,679,2023-08-23 06:02:51.442584320,smart-gateway-769,dev-47959
384,64.625,679,2023-02-19 15:07:28.104190976,sharp-gateway-586,dev-20419
385,64.625,679,2023-01-27 00:54:53.910588928,tiny-cam-984,dev-75951
386,64.625,679,2023-05-09 01:47:37.664951296,silent-meter-668,dev-43126
387,64.625,679,2023-07-24 08:23:23.496485376,sharp-gateway-616,dev-789
388,64.625,679,2023-06-25 04:42:03.008739328,sharp-meter-653,dev-16437
389,64.625,679,2023-10-11 14:45:43.536900352,sharp-relay-305,dev-73892
390,64.625,679,2023-09-01 14:05:12.955216128,smart-gateway-117,dev-83377
391,64.625,679,2023-08-15 12:27:16.278669056,bright-cam-883,dev-72425
392,64.625,679,2023-11-22 19:06:51.063924224,tiny-tracker-746,dev-92087
393,64.625,679,2023-03-14 14:53:28.871195904,sharp-thermo-746,dev-20705
394,64.625,679,2023-10-18 04:59:55.953095424,smart-tracker-148,dev-16834
395,64.625,679,2023-11-03 11:07:02.382334208,silent-meter-257,dev-89099
396,64.625,679,2023-04-07 07:36:35.759389184,sharp-cam-821,dev-80296
397,64.625,679,2023-01-17 06:49:44.907402496,bright-thermo-623,dev-51167
398,64.625,679,2023-12-26 04:34:35.041488640,fast-thermo-741,dev-65602
399,64.625,679,2023-04-11 10:42:55.827474176,bright-tracker-115,dev-25831
400,64.625,679,2023-07-13 15:45:27.588455424,smart-gateway-610,dev-64906
401,64.625,679,2023-01-08 08:50:47.324566528,smart-cam-431,dev-51674
402,64.625,679,2023-10-09 00:49:12.066121728,smart-gateway-927,dev-30044
403,64.625,679,2023-11-04 01:58:09.872423168,bright-cam-504,dev-70396
404,64.625,679,2023-05-01 12:24:20.968969472,bright-cam-896,dev-65043
405,64.625,679,2023-03-24 00:14:36.664636672,sharp-gateway-839,dev-93256
406,64.625,679,2023-08-23 13:28:04.490240256,silent-thermo-928,dev-43903
407,64.625,679,2023-04-12 07:42:22.081164800,tiny-thermo-815,dev-7084
408,64.625,679,2023-08-25 20:06:06.117884928,silent-gateway-686,dev-47028
409,0.0,0,2023-01-20 03:56:42.950236672,tiny-thermo-369,dev-98887
410,0.0,0,2023-09-16 18:52:33.084493312,bright-tracker-430,dev-7475
411,0.0,0,2023-03-23 11:48:22.667844352,fast-cam-111,dev-81542
412,0.0,0,2023-06-01 10:22:31.582428160,smart-tracker-209,dev-63426
413,0.0,0,2023-12-27 20:47:12.960717568,bright-meter-411,dev-41714
414,0.0,0,2023-01-29 15:18:25.899739904,tiny-gateway-659,dev-78850
415,0.0,0,2023-03-17 17:04:24.632736768,fast-tracker-611,dev-30149
416,0.0,0,2023-03-10 06:02:51.799022848,smart-cam-705,dev-61128
417,0.0,0,2023-06-15 15:01:21.005317120,sharp-relay-838,dev-86012
418,0.0,0,2023-12-03 03:54:57.416175616,sharp-tracker-320,dev-63367
419,0.0,0,2023-01-10 14:45:06.472171520,tiny-relay-368,dev-92302
420,0.0,0,2023-10-30 22:08:18.223008256,bright-relay-537,dev-42818
421,0.0,0,2023-11-20 00:03:38.744328704,bright-gateway-619,dev-76946
422,0.0,0,2023-03-22 19:05:32.077407744,silent-tracker-573,dev-35799
423,0.0,0,2023-02-25 19:03:54.165334272,sharp-gateway-783,dev-88368
424,0.0,0,2023-10-14 14:30:08.226340608,sharp-gateway-703,dev-36306
425,0.0,0,2023-11-07 22:15:33.042136832,silent-gateway-504,dev-71886
426,0.0,0,2023-05-18 21:39:37.547030016,fast-thermo-948,dev-62584
427,0.0,0,2023-04-19 12:15:55.170183680,silent-tracker-256,dev-3461
428,0.0,0,2023-06-19 04:05:54.633360128,smart-relay-767,dev-70231
429,0.0,0,2023-03-03 12:27:11.618300928,bright-thermo-230,dev-54403
430,0.0,0,2023-04-14 01:09:14.010664960,smart-cam-100,dev-25734
431,0.0,0,2023-03-23 23:02:00.727623680,bright-thermo-900,dev-84528
432,0.0,0,2023-12-16 01:33:58.937308928,fast-meter-398,dev-5734
433,0.0,0,2023-02-05 23:20:45.071626496,smart-cam-389,dev-3703
434,0.0,0,2023-03-28 16:07:18.634913536,tiny-gateway-716,dev-30286
435,0.0,0,2023-02-28 02:43:14.799863296,smart-meter-839,dev-59815
436,0.0,0,2023-01-05 10:01:28.204814080,smart-thermo-424,dev-67110
437,0.0,0,2023-10-05 14:15:47.681701888,fast-tracker-195,dev-69566
438,0.0,0,2023-02-03 10:53:04.368880128,silent-tracker-522,dev-67926
439,0.0,0,2023-07-06 13:29:05.901034752,sharp-tracker-458,dev-29567
440,0.0,0,2023-10-08 22:23:54.554019584,smart-meter-623,dev-93398
441,0.0,0,2023-03-19 02:18:13.196497664,silent-thermo-463,dev-17710
442,0.0,0,2023-09-14 03:49:57.426490368,smart-tracker-190,dev-263
443,0.0,0,2023-04-21 08:04:13.404362496,sharp-meter-564,dev-36196
444,0.0,0,2023-08-09 11:20:05.290956032,fast-gateway-705,dev-51309
445,0.0,0,2023-08-24 18:45:35.502450176,bright-gateway-266,dev-11744
446,0.0,0,2023-10-27 12:41:25.464288256,sharp-cam-765,dev-25952
447,0.0,0,2023-07-10 18:54:16.697727232,bright-meter-648,dev-48401
448,0.0,0,2023-10-08 13:42:28.955246592,fast-thermo-728,dev-67352
449,0.0,0,2023-04-23 09:54:42.600378112,sharp-gateway-126,dev-44223
450,0.0,0,2023-10-29 12:39:12.252456960,smart-relay-412,dev-97150
451,0.0,0,2023-01-06 14:39:30.660234240,sharp-meter-585,dev-11208
452,0.0,0,2023-05-19 09:32:14.468203520,silent-relay-656,dev-29851
453,0.0,0,2023-06-07 23:33:18.243522304,sharp-gateway-802,dev-86093
454,0.0,0,2023-09-17 09:22:20.657657856,sharp-gateway-568,dev-34774
455,0.0,0,2023-01-17 10:00:49.502455808,fast-thermo-870,dev-97287
456,0.0,0,2023-10-31 06:16:04.714978560,smart-thermo-670,dev-26352
457,0.0,0,2023-04-22 04:06:13.190282752,tiny-tracker-114,dev-21217
458,0.0,0,2023-03-14 01:52:01.284660224,tiny-tracker-983,dev-32848
459,0.0,0,2023-04-01 05:48:57.484688640,tiny-cam-110,dev-79954
460,0.0,0,2023-06-09 11:49:30.729227520,smart-relay-820,dev-44312
461,0.0,0,2023-03-05 06:48:28.596820224,tiny-thermo-597,dev-62451
462,0.0,0,2023-07-10 13:01:12.096317184,silent-tracker-168,dev-57974
463,0.0,0,2023-04-14 11:52:52.239536896,sharp-tracker-926,dev-24460
464,0.0,0,2023-06-23 07:48:51.236831488,silent-cam-834,dev-81979
465,0.0,0,2023-08-16 18:07:21.543056640,silent-meter-287,dev-45042
466,0.0,0,2023-09-10 07:39:07.702823680,silent-gateway-670,dev-46209
467,0.0,0,2023-03-25 20:36:31.011379200,smart-tracker-677,dev-41116
468,0.0,0,2023-12-24 05:38:41.988629504,sharp-relay-829,dev-78064
469,0.0,0,2023-06-09 23:06:02.034209280,smart-cam-394,dev-87135
470,0.0,0,2023-01-12 23:19:26.087117056,sharp-meter-879,dev-31038
471,0.0,0,2023-12-25 05:46:08.278089728,smart-gateway-697,dev-13847
472,0.0,0,2023-10-30 03:42:57.111223296,bright-tracker-652,dev-89176
473,0.0,0,2023-11-30 09:39:25.860941568,sharp-gateway-410,dev-11830
474,0.0,0,2023-07-08 18:26:32.069637376,bright-cam-264,dev-15186
475,0.0,0,2023-10-28 14:10:55.568132608,bright-cam-808,dev-46696
476,0.0,0,2023-04-04 02:15:52.984078592,silent-thermo-352,dev-1733
477,0.0,0,2023-07-05 11:25:37.689508864,sharp-gateway-630,dev-54457
478,0.0,0,2023-10-30 23:22:10.261586432,bright-gateway-432,dev-25298
479,0.0,0,2023-04-15 02:41:08.105073152,bright-relay-305,dev-55993
480,0.0,0,2023-02-11 11:56:11.399512832,bright-meter-774,dev-353
481,0.0,0,2023-05-11 14:33:04.826980608,tiny-relay-976,dev-74559
482,0.0,0,2023-01-10 09:06:03.563122688,tiny-cam-764,dev-79945
483,0.0,0,2023-08-05 14:15:41.667964416,tiny-tracker-643,dev-67460
484,0.0,0,2023-01-19 00:46:54.511780608,sharp-thermo-937,dev-68685
485,0.0,0,2023-04-16 23:42:45.740566784,fast-gateway-678,dev-25336
486,0.0,0,2023-01-25 18:38:44.028462848,tiny-gateway-197,dev-95290
487,0.0,0,2023-11-17 15:58:54.377553408,smart-cam-446,dev-40307
488,0.0,0,2023-09-14 17:26:12.257088256,bright-relay-938,dev-89009
489,0.0,0,2023-09-25 08:01:49.999079168,tiny-tracker-288,dev-80740
490,0.0,0,2023-07-24 13:02:27.432901632,sharp-tracker-404,dev-59955
491,0.0,0,2023-06-09 05:21:43.385050880,smart-gateway-365,dev-20743
492,0.0,0,2023-07-25 07:20:48.427068928,smart-cam-973,dev-47225
493,0.0,0,2023-12-28 10:35:31.921064448,smart-thermo-285,dev-15909
494,0.0,0,2023-06-18 18:21:35.345005824,silent-relay-706,dev-30534
495,0.0,0,2023-10-28 11:26:27.382582784,bright-thermo-685,dev-76237
496,0.0,0,2023-07-04 08:33:44.263622656,sharp-thermo-272,dev-65949
497,0.0,0,2023-09-07 19:02:22.962260224,smart-gateway-735,dev-28992
498,0.0,0,2023-08-23 00:43:46.298953728,sharp-tracker-496,dev-65435
499,0.0,0,2023-12-14 11:39:15.955952640,fast-meter-277,dev-22596
500,0.0,0,2023-04-14 06:18:49.474696192,silent-tracker-949,dev-21132
501,0.0,0,2023-10-08 17:53:04.211281920,fast-meter-337,dev-48437
502,0.0,0,2023-11-01 14:36:19.903303168,tiny-meter-365,dev-51217
503,0.0,0,2023-08-18 05:04:34.010235392,bright-tracker-478,dev-19535
504,64.625,679,2023-05-30 11:06:29.590064896,fast-cam-746,dev-35604
505,64.625,679,2023-04-18 01:21:25.092982784,fast-thermo-172,dev-47547
506,64.625,679,2023-07-30 22:18:06.688965632,smart-meter-768,dev-49344
507,64.625,679,2023-05-22 14:21:09.275564288,fast-gateway-375,dev-23825
508,64.625,679,2023-11-08 03:26:46.826090752,tiny-tracker-105,dev-96302
509,64.625,679,2023-09-01 01:12:18.231467008,silent-thermo-942,dev-46721
510,64.625,679,2023-06-15 18:40:09.729334016,tiny-cam-430,dev-56414
511,4.6,23,2023-02-04 04:47:56.358181376,tiny-cam-668,dev-59340
512,3.28571428571429,23,2023-03-01 22:04:50.508127488,smart-relay-763,dev-39398
513,64.625,679,2023-04-29 19:13:26.157182208,silent-tracker-990,dev-4857
514,64.625,679,2023-05-26 10:54:45.923024128,bright-gateway-978,dev-49804
515,64.625,679,2023-02-23 15:48:17.859674368,tiny-meter-445,dev-37601
516,64.625,679,2023-05-25 16:06:41.485657856,silent-gateway-319,dev-19732
517,64.625,679,2023-02-08 08:29:49.777700608,smart-meter-996,dev-18719
518,64.625,679,2023-12-28 00:19:30.200842496,sharp-tracker-202,dev-79400
519,64.625,679,2023-03-01 12:25:26.433209600,tiny-thermo-421,dev-17745
520,64.625,679,2023-09-12 12:01:06.645940992,sharp-thermo-802,dev-4372
521,64.625,679,2023-06-23 08:03:47.449793536,smart-relay-686,dev-84213
522,64.625,679,2023-11-30 09:11:13.744182016,fast-tracker-493,dev-52769
523,64.625,679,2023-12-28 21:06:22.473869568,bright-gateway-214,dev-5137
524,64.625,679,2023-09-24 04:57:03.283377152,smart-relay-477,dev-68346
525,64.625,679,2023-05-22 13:04:32.190349824,smart-cam-533,dev-69265
526,64.625,679,2023-01-18 00:16:41.417440512,fast-cam-754,dev-13072
527,64.625,679,2023-07-01 12:21:19.311442944,bright-tracker-961,dev-66397
528,64.625,679,2023-01-04 22:29:46.200636160,fast-relay-989,dev-56616
529,64.625,679,2023-06-30 23:45:12.463180032,bright-meter-618,dev-66448
530,64.625,679,2023-10-21 20:51:40.286881024,fast-tracker-757,dev-77762
531,64.625,679,2023-01-12 07:31:55.774178304,bright-thermo-396,dev-36175
532,64.625,679,2023-05-24 06:18:56.816206080,tiny-tracker-739,dev-43197
533,64.625,679,2023-05-23 19:44:59.460961280,smart-gateway-325,dev-51361
534,64.625,679,2023-07-28 11:53:56.721764864,tiny-cam-356,dev-20767
535,64.625,679,2023-08-27 05:24:20.632035840,tiny-relay-858,dev-25252
536,64.625,679,2023-02-18 21:24:27.215892992,sharp-relay-501,dev-61854
537,64.625,679,2023-05-18 23:28:08.944590080,silent-relay-236,dev-97200
538,64.625,679,2023-04-17 01:54:54.396481792,fast-meter-288,dev-9225
539,64.625,679,2023-08-20 12:06:18.958501376,silent-cam-496,dev-13124
540,64.625,679,2023-08-31 00:07:06.426591744,silent-cam-312,dev-74977
541,64.625,679,2023-02-26 16:27:41.032057600,bright-thermo-734,dev-75922
542,12.5,25,2023-04-22 19:18:02.712999936,smart-relay-401,dev-59282
543,64.625,679,2023-10-23 10:35:33.008265472,tiny-cam-195,dev-50187
544,64.625,679,2023-07-29 23:10:07.458914304,sharp-cam-916,dev-44524
545,50.7777777777778,679,2023-03-19 10:37:07.457547520,fast-relay-473,dev-66362
546,64.625,679,2023-12-21 17:52:14.888978432,sharp-cam-533,dev-42219
547,40.7364341085271,679,2023-02-23 07:28:07.933572352,tiny-meter-491,dev-27684
548,64.625,679,2023-02-17 02:41:29.067936000,sharp-gateway-483,dev-54357
549,64.625,679,2023-12-15 06:12:08.954689280,bright-cam-245,dev-95958
550,64.625,679,2023-11-28 21:05:40.521834240,smart-gateway-609,dev-89207
551,64.625,679,2023-04-17 05:27:26.119661568,silent-gateway-686,dev-47028
552,64.625,679,2023-05-07 00:51:05.745979136,tiny-tracker-325,dev-34752
553,64.625,679,2023-07-13 05:47:01.735224576,tiny-gateway-940,dev-85409
554,64.625,679,2023-12-20 04:26:51.759632640,bright-tracker-977,dev-63260
555,64.625,679,2023-10-23 02:09:53.496933632,smart-cam-618,dev-8063
556,64.625,679,2023-02-11 07:10:56.144675328,sharp-gateway-622,dev-22382
557,64.625,679,2023-02-13 20:29:23.272442368,silent-thermo-670,dev-85348
558,64.625,679,2023-03-18 02:52:16.343550720,fast-meter-829,dev-22716
559,64.625,679,2023-03-15 20:01:25.782954240,fast-thermo-245,dev-28206
560,64.625,679,2023-03-23 17:15:32.089146112,smart-gateway-304,dev-23153
561,64.625,679,2023-05-23 07:36:25.581348608,smart-relay-807,dev-97975
562,64.625,679,2023-02-28 04:14:13.200312832,fast-meter-605,dev-98929
563,64.625,679,2023-10-31 17:19:54.948775936,silent-tracker-668,dev-28388
564,64.625,679,2023-08-28 09:42:22.168739840,fast-thermo-607,dev-53508
565,64.625,679,2023-08-04 22:52:22.144196352,sharp-thermo-548,dev-34868
566,64.625,679,2023-10-17 15:25:39.186833664,bright-thermo-465,dev-57464
567,64.625,679,2023-06-11 08:13:21.509823232,smart-gateway-512,dev-71871
568,64.625,679,2023-03-22 18:21:54.533322752,tiny-cam-528,dev-31606
569,64.625,679,2023-05-03 17:03:41.012869120,silent-relay-335,dev-71959
570,64.625,679,2023-09-27 08:01:05.401725440,sharp-cam-880,dev-87850
571,64.625,679,2023-09-17 01:40:43.070421248,tiny-relay-354,dev-6437
572,64.625,679,2023-09-19 11:37:39.435951616,tiny-tracker-954,dev-18715
573,64.625,679,2023-03-22 20:08:40.286887936,sharp-thermo-234,dev-94220
574,64.625,679,2023-07-28 02:48:45.184335360,fast-relay-789,dev-26274
575,64.625,679,2023-03-30 20:35:27.715102464,sharp-meter-516,dev-94803
576,64.625,679,2023-11-18 12:22:04.040231168,fast-relay-979,dev-66063
577,64.625,679,2023-01-07 17:52:56.293117440,smart-relay-564,dev-4441
578,64.625,679,2023-07-12 22:21:10.178233856,bright-thermo-116,dev-59827
579,64.625,679,2023-12-01 07:11:30.546428672,smart-thermo-394,dev-84115
580,64.625,679,2023-08-14 21:25:04.641297152,tiny-cam-341,dev-73534
581,64.625,679,2023-09-17 11:41:44.078443008,fast-meter-401,dev-64533
582,64.625,679,2023-10-09 06:03:52.396196096,silent-gateway-738,dev-30039
583,64.625,679,2023-04-08 09:16:47.122807552,bright-thermo-445,dev-19234
584,64.625,679,2023-03-22 14:02:37.761927168,bright-tracker-179,dev-92339
585,64.625,679,2023-10-26 21:03:57.626473984,sharp-cam-606,dev-57067
586,64.625,679,2023-03-25 00:21:36.044314624,sharp-relay-852,dev-31270
587,64.625,679,2023-11-09 03:33:19.679584512,sharp-cam-845,dev-98530
588,64.625,679,2023-07-10 19:38:40.009701632,smart-tracker-367,dev-78788
589,64.625,679,2023-11-11 14:03:59.021798400,sharp-thermo-294,dev-6867
590,64.625,679,2023-12-24 21:39:34.302276608,sharp-thermo-824,dev-16004
591,64.625,679,2023-04-08 06:01:38.193837056,smart-meter-965,dev-19285
592,64.625,679,2023-05-18 19:30:22.468667392,fast-gateway-331,dev-94785
593,64.625,679,2023-11-23 09:38:17.539579648,tiny-tracker-550,dev-89422
594,35.9411764705882,679,2023-11-13 23:53:19.895613952,bright-gateway-282,dev-74833
595,64.625,679,2023-09-10 05:30:34.197418752,sharp-meter-638,dev-6868
596,64.625,679,2023-11-10 06:48:46.187229440,smart-tracker-998,dev-89287
597,64.625,679,2023-02-05 13:56:29.141660928,tiny-relay-191,dev-10513
598,17.3333333333333,52,2023-09-24 04:35:33.281231104,bright-relay-636,dev-46976
599,64.625,679,2023-08-06 12:51:36.379464704,fast-meter-901,dev-86267
600,64.625,679,2023-12-11 16:33:12.192591360,bright-thermo-707,dev-85982
601,64.625,679,2023-05-26 17:26:54.386995712,sharp-cam-924,dev-5122
602,64.625,679,2023-03-28 01:39:25.169635072,sharp-cam-273,dev-6994
603,64.625,679,2023-08-21 22:44:12.337552384,silent-relay-785,dev-51023
604,26.7,267,2023-06-19 01:47:49.207363328,fast-relay-647,dev-1281
605,64.625,679,2023-05-27 17:08:11.578677504,sharp-gateway-351,dev-80027
606,64.625,679,2023-10-28 14:21:16.140095744,sharp-thermo-802,dev-4372
607,64.625,679,2023-04-10 02:57:11.034926848,bright-thermo-104,dev-89370
608,64.625,679,2023-07-31 08:57:57.643138560,bright-thermo-882,dev-59730
609,64.625,679,2023-07-02 16:31:08.152878592,tiny-cam-564,dev-23568
610,64.625,679,2023-04-06 12:20:10.242158080,smart-cam-912,dev-80378
611,64.625,679,2023-07-20 12:39:24.379495680,bright-relay-329,dev-52435
612,64.625,679,2023-12-26 02:37:07.586495488,fast-gateway-284,dev-85947
613,0.0,0,2023-10-19 08:08:32.612736512,sharp-meter-853,dev-67175
614,26.8,268,2023-10-01 19:18:55.926672128,silent-tracker-100,dev-8873
615,64.625,679,2023-01-09 15:19:46.341816064,silent-cam-948,dev-38170
616,64.625,679,2023-11-30 13:44:27.852131072,silent-tracker-962,dev-362
617,64.625,679,2023-05-30 09:00:59.294457088,sharp-meter-702,dev-72532
618,0.0,0,2023-02-07 21:21:13.342235648,bright-gateway-363,dev-89265
619,64.625,679,2023-07-08 12:59:40.787369984,smart-relay-195,dev-45773
620,64.625,679,2023-02-19 00:20:47.025040640,smart-meter-376,dev-47043
621,64.625,679,2023-05-15 15:55:06.577101824,silent-meter-406,dev-55451
622,64.625,679,2023-09-09 23:20:17.864213248,tiny-meter-574,dev-93705
623,64.625,679,2023-01-01 14:56:42.746379520,smart-gateway-240,dev-49917
624,64.625,679,2023-04-19 17:58:47.807147008,tiny-meter-526,dev-70523
625,64.625,679,2023-11-28 00:09:29.032985088,sharp-meter-375,dev-5609
626,64.625,679,2023-08-27 10:38:37.411885568,sharp-thermo-252,dev-24893
627,27.0,270,2023-05-21 16:56:00.447259136,fast-gateway-822,dev-26092
628,64.625,679,2023-05-14 19:06:21.635542272,tiny-thermo-794,dev-21552
629,64.625,679,2023-10-17 16:46:09.556421888,sharp-gateway-759,dev-16852
630,64.625,679,2023-06-03 11:24:30.792812544,fast-tracker-148,dev-92595
631,64.625,679,2023-06-01 22:18:50.288335104,bright-cam-622,dev-40416
632,64.625,679,2023-04-28 19:42:31.188989696,silent-cam-823,dev-86647
633,64.625,679,2023-05-27 09:53:20.690820352,fast-thermo-467,dev-74608
634,64.625,679,2023-11-17 03:29:11.070053120,silent-meter-696,dev-38034
635,64.625,679,2023-11-08 12:07:26.193041664,tiny-thermo-363,dev-16437
636,64.625,679,2023-12-17 16:44:26.525158144,silent-tracker-241,dev-14572
637,64.625,679,2023-04-24 11:47:08.126167808,fast-cam-610,dev-8019
638,64.625,679,2023-03-02 10:26:05.728154368,smart-thermo-387,dev-49504
639,64.625,679,2023-03-02 07:20:32.120622336,tiny-thermo-719,dev-75544
640,64.625,679,2023-08-16 14:12:49.755152896,smart-tracker-700,dev-79596
641,64.625,679,2023-04-12 20:44:25.273156864,sharp-relay-541,dev-41974
642,64.625,679,2023-09-12 18:35:31.620534784,bright-meter-586,dev-23559
643,64.625,679,2023-04-04 06:06:58.766262272,tiny-gateway-507,dev-28567
644,64.625,679,2023-11-25 22:58:47.049842944,sharp-relay-739,dev-90628
645,64.625,679,2023-07-15 19:31:46.093489664,bright-cam-336,dev-87524
646,64.625,679,2023-09-19 18:16:07.343741696,bright-meter-539,dev-7006
647,64.625,679,2023-03-03 09:56:30.594467328,sharp-tracker-791,dev-52801
648,64.625,679,2023-09-18 02:32:14.948893696,bright-relay-632,dev-71769
649,64.625,679,2023-05-24 19:48:25.933006336,tiny-cam-740,dev-84591
650,64.625,679,2023-07-24 10:22:07.965660160,sharp-meter-436,dev-99787
651,64.625,679,2023-06-07 07:51:52.006158080,smart-thermo-898,dev-31211
652,64.625,679,2023-01-25 18:02:45.735338752,bright-thermo-874,dev-80189
653,64.625,679,2023-05-03 05:02:31.069200128,silent-meter-616,dev-66804
654,64.625,679,2023-05-01 03:02:12.247998976,bright-thermo-666,dev-16170
655,64.625,679,2023-09-16 05:45:32.491100416,fast-thermo-776,dev-63301
656,64.625,679,2023-04-07 23:02:44.866442240,tiny-tracker-683,dev-87136
657,64.625,679,2023-11-03 14:57:53.852409344,fast-relay-460,dev-20806
658,64.625,679,2023-06-20 12:24:22.455783936,bright-meter-961,dev-51401
659,64.625,679,2023-06-12 02:34:05.977601024,silent-meter-391,dev-27399
660,64.625,679,2023-01-17 11:16:08.033551616,sharp-cam-215,dev-27109
661,64.625,679,2023-02-26 00:28:45.699475968,silent-gateway-525,dev-93391
662,64.625,679,2023-12-22 00:47:51.194354176,bright-thermo-585,dev-14871
663,64.625,679,2023-12-20 01:46:06.072599296,silent-cam-667,dev-80815
664,64.625,679,2023-02-22 21:09:39.688842240,bright-cam-250,dev-17602
665,64.625,679,2023-05-08 11:52:21.526967296,sharp-thermo-456,dev-32775
666,64.625,679,2023-03-31 08:48:40.267005952,fast-cam-921,dev-80005
667,64.625,679,2023-06-26 04:55:05.787766272,silent-gateway-435,dev-69884
668,64.625,679,2023-04-23 02:45:34.086496000,bright-relay-360,dev-95419
669,64.625,679,2023-01-18 14:45:44.876121344,fast-tracker-625,dev-34815
670,64.625,679,2023-03-01 13:47:02.154357248,tiny-gateway-677,dev-73771
671,64.625,679,2023-04-21 12:38:51.370260992,bright-relay-799,dev-6796
672,64.625,679,2023-10-18 11:30:31.608228096,sharp-gateway-327,dev-34162
673,64.625,679,2023-01-03 16:24:35.419169024,tiny-gateway-296,dev-53279
674,64.625,679,2023-08-06 22:45:26.978803968,tiny-relay-439,dev-96825
675,55.875,447,2023-09-08 11:15:04.119444480,tiny-meter-656,dev-99914
676,64.625,679,2023-11-06 07:10:33.549349120,smart-tracker-478,dev-59645
677,64.625,679,2023-04-24 17:58:20.882581248,bright-relay-222,dev-14562
678,64.625,679,2023-04-09 06:41:58.693210368,fast-gateway-664,dev-20354
679,64.625,679,2023-06-02 17:13:57.394710784,bright-cam-322,dev-36043
680,64.625,679,2023-03-10 20:49:25.429614592,fast-thermo-172,dev-47547
681,64.625,679,2023-04-25 12:14:30.907334656,bright-cam-250,dev-17602
682,64.625,679,2023-10-03 08:10:43.996132864,silent-meter-146,dev-78495
683,64.625,679,2023-12-03 11:35:57.262996992,silent-gateway-854,dev-27550
684,64.625,679,2023-09-27 10:50:27.286536192,sharp-thermo-465,dev-71739
685,64.625,679,2023-05-22 18:35:46.154904064,silent-gateway-802,dev-61000
686,64.625,679,2023-08-23 20:32:52.901685248,fast-gateway-144,dev-79018
687,64.625,679,2023-11-06 11:56:09.097006080,bright-tracker-780,dev-74357
688,64.625,679,2023-06-23 22:31:51.366108160,smart-meter-642,dev-96158
689,64.625,679,2023-03-16 15:12:33.749072896,fast-cam-614,dev-19152
690,64.625,679,2023-10-03 23:30:06.770472448,silent-relay-745,dev-41590
691,64.625,679,2023-10-21 19:11:04.016465920,fast-tracker-493,dev-52769
692,64.625,679,2023-12-11 15:19:16.726591232,tiny-meter-399,dev-41436
693,64.625,679,2023-02-14 02:57:03.485263872,smart-meter-277,dev-82188
694,64.625,679,2023-09-08 10:18:03.994921216,sharp-thermo-246,dev-94271
695,64.625,679,2023-11-29 04:54:34.396229120,silent-tracker-215,dev-34748
696,64.625,679,2023-10-11 10:52:36.899751424,bright-meter-737,dev-90345
697,64.625,679,2023-05-13 10:25:20.843429888,silent-tracker-650,dev-5190
698,64.625,679,2023-05-12 00:43:29.864034048,tiny-gateway-897,dev-77267
699,64.625,679,2023-10-07 11:47:37.384166400,smart-meter-845,dev-83988
