id,packet_size_avg,packet_size_sum,timestamp
558,64.625,679,2023-11-14 01:35:57.621823488
559,64.625,679,2023-01-02 19:46:28.832591872
560,64.625,679,2023-09-07 19:16:57.378393856
561,64.625,679,2023-01-22 01:48:15.253683968
562,64.625,679,2023-02-09 13:25:05.529945088
563,64.625,679,2023-05-02 09:03:56.067131136
564,64.625,679,2023-01-24 14:02:06.292398336
565,64.625,679,2023-12-18 07:01:47.273751296
566,64.625,679,2023-11-30 06:18:27.625558272
567,64.625,679,2023-12-15 01:09:10.299282688
568,64.625,679,2023-05-12 18:21:41.978199296
569,64.625,679,2023-12-16 17:35:43.909134080
570,64.625,679,2023-07-30 12:20:41.326257920
571,64.625,679,2023-12-18 04:25:49.235700736
572,64.625,679,2023-10-08 15:21:35.604632064
573,64.625,679,2023-06-26 08:32:49.465959424
574,64.625,679,2023-10-28 16:31:42.126513408
575,64.625,679,2023-08-13 11:26:44.560407040
576,64.625,679,2023-03-06 07:14:09.718277632
577,64.625,679,2023-11-25 16:50:57.375419648
578,64.625,679,2023-02-28 17:03:38.008021504
579,64.625,679,2023-01-23 09:34:52.244177664
580,64.625,679,2023-12-22 02:46:28.826099200
581,64.625,679,2023-11-01 11:37:46.849436160
582,64.625,679,2023-04-08 04:42:45.568943360
583,64.625,679,2023-06-13 17:15:04.089181952
584,64.625,679,2023-09-11 12:46:43.265142528
585,64.625,679,2023-12-26 03:01:03.605889280
586,64.625,679,2023-05-08 15:58:36.583771392
587,64.625,679,2023-12-08 03:26:23.293335808
588,64.625,679,2023-01-13 17:26:44.055635968
589,64.625,679,2023-05-07 21:41:21.633131520
590,64.625,679,2023-05-24 12:55:48.883660032
591,64.625,679,2023-11-30 08:22:17.818527232
592,64.625,679,2023-07-09 01:40:47.781670144
593,64.625,679,2023-05-30 10:08:48.499683840
594,35.9411764705882,679,2023-05-17 08:50:10.628523264
595,64.625,679,2023-09-16 05:38:24.032998912
596,64.625,679,2023-04-05 12:42:27.197746944
597,64.625,679,2023-04-30 01:16:54.053242112
598,17.3333333333333,52,2023-03-20 19:55:16.382911488
599,64.625,679,2023-12-24 11:40:36.936107008
600,64.625,679,2023-11-13 03:35:50.241985792
601,64.625,679,2023-07-13 16:35:55.824227072
602,64.625,679,2023-11-28 23:43:02.945507840
603,64.625,679,2023-06-11 14:13:18.719435520
604,26.7,267,2023-10-25 01:18:24.450360320
605,64.625,679,2023-11-18 01:27:46.399025664
606,64.625,679,2023-08-09 13:57:36.729230336
607,64.625,679,2023-02-14 17:17:06.851266560
608,64.625,679,2023-01-16 00:54:20.664443648
609,64.625,679,2023-10-10 12:56:37.192386048
610,64.625,679,2023-11-08 18:44:36.183520000
611,64.625,679,2023-12-22 04:57:47.657525760
612,64.625,679,2023-07-13 22:13:16.540684544
613,0.0,0,2023-07-18 09:33:45.286187776
614,26.8,268,2023-11-26 13:25:11.727859200
615,64.625,679,2023-10-05 12:03:27.731534848
616,64.625,679,2023-11-22 20:46:42.852227328
617,64.625,679,2023-06-10 23:38:39.527800320
618,0.0,0,2023-07-13 02:28:44.816532992
619,64.625,679,2023-01-05 06:31:29.465037824
620,64.625,679,2023-06-30 21:04:28.595318016
621,64.625,679,2023-03-26 02:06:46.297961472
622,64.625,679,2023-01-16 01:13:42.657488896
623,64.625,679,2023-07-04 23:53:49.154409472
624,64.625,679,2023-05-23 14:37:28.387880704
625,64.625,679,2023-11-23 02:47:04.664367872
626,64.625,679,2023-11-11 11:59:00.520830976
627,27.0,270,2023-09-26 19:17:55.700444160
628,64.625,679,2023-03-28 11:36:29.408871936
629,64.625,679,2023-03-31 09:31:48.590787328
630,64.625,679,2023-02-02 18:05:28.329517056
631,64.625,679,2023-08-13 18:29:41.372293120
632,64.625,679,2023-04-21 01:49:43.662738176
633,64.625,679,2023-01-19 07:10:39.152452608
634,64.625,679,2023-11-21 22:18:19.064146432
635,64.625,679,2023-09-24 01:09:46.418548992
636,64.625,679,2023-12-01 02:49:29.192918272
637,64.625,679,2023-10-09 19:32:14.387647232
638,64.625,679,2023-11-08 11:23:00.725996544
639,64.625,679,2023-05-29 08:01:42.491645184
640,64.625,679,2023-07-19 18:24:38.587654144
641,64.625,679,2023-10-09 05:52:23.628626176
642,64.625,679,2023-03-02 19:50:46.438042624
643,64.625,679,2023-03-01 16:23:44.313626880
644,64.625,679,2023-02-21 19:29:28.747216384
645,64.625,679,2023-06-15 01:57:39.697090560
646,64.625,679,2023-05-08 16:12:59.346884096
647,64.625,679,2023-05-14 21:37:39.576653056
648,64.625,679,2023-12-24 07:00:46.728570880
649,64.625,679,2023-07-26 16:17:36.331975936
650,64.625,679,2023-11-09 12:13:57.221198080
651,64.625,679,2023-08-15 03:21:03.446713856
652,64.625,679,2023-06-28 02:15:28.941865216
653,64.625,679,2023-08-29 23:26:07.172101888
654,64.625,679,2023-11-18 23:36:41.577147648
655,64.625,679,2023-07-18 16:29:43.528001792
656,64.625,679,2023-07-10 04:49:09.368437504
657,64.625,679,2023-12-15 01:50:39.993210624
658,64.625,679,2023-09-29 13:48:43.758343936
659,64.625,679,2023-03-23 15:32:32.114012928
660,64.625,679,2023-05-02 14:29:45.366427392
661,64.625,679,2023-10-25 03:37:52.835090944
662,64.625,679,2023-06-29 07:12:41.466735104
663,64.625,679,2023-02-12 20:22:02.812704000
664,64.625,679,2023-03-20 16:39:29.125799168
665,64.625,679,2023-01-26 07:06:16.476798208
666,64.625,679,2023-03-06 11:00:41.203552512
667,64.625,679,2023-07-28 08:46:08.521856768
668,64.625,679,2023-05-10 18:52:15.724215552
669,64.625,679,2023-01-10 04:42:06.228992768
670,64.625,679,2023-02-24 14:00:51.108495616
671,64.625,679,2023-03-17 08:15:39.947127552
672,64.625,679,2023-06-01 18:21:09.250389248
673,64.625,679,2023-12-08 03:46:32.248774912
674,64.625,679,2023-06-11 16:10:09.867913216
675,55.875,447,2023-10-22 10:11:42.272599040
676,64.625,679,2023-04-07 07:42:21.439379968
677,64.625,679,2023-09-27 00:45:02.217827584
678,64.625,679,2023-07-29 14:59:14.330047488
679,64.625,679,2023-01-26 13:36:08.426143488
680,64.625,679,2023-01-18 03:49:46.118651392
681,64.625,679,2023-09-09 07:00:03.002868480
682,64.625,679,2023-08-15 23:48:58.689704448
683,64.625,679,2023-08-28 01:58:41.103299840
684,64.625,679,2023-01-15 11:46:47.240249088
685,64.625,679,2023-07-18 10:27:00.530557952
686,64.625,679,2023-10-21 06:34:03.689114624
687,64.625,679,2023-06-26 23:49:37.071453952
688,64.625,679,2023-05-28 18:56:14.115886848
689,64.625,679,2023-07-17 15:00:03.357789952
690,64.625,679,2023-11-10 02:51:17.791205120
691,64.625,679,2023-06-05 05:00:23.674020096
692,64.625,679,2023-02-05 10:06:10.336326912
693,64.625,679,2023-02-04 14:47:32.793517824
694,64.625,679,2023-11-14 05:20:11.085445888
695,64.625,679,2023-08-07 00:51:47.694582016
696,64.625,679,2023-10-16 20:30:32.163940352
697,64.625,679,2023-12-02 05:52:18.764362496
698,64.625,679,2023-07-03 03:59:15.120779008
699,64.625,679,2023-08-25 14:29:35.581854976
700,64.625,679,2023-08-09 06:29:04.733794048
701,0.0,0,2023-06-03 20:50:15.040672256
702,64.625,679,2023-03-29 10:07:45.812098048
703,64.625,571,2023-09-15 16:34:32.069758976
704,64.625,679,2023-03-08 19:34:03.800312320
705,60.530612244898,679,2023-02-01 10:03:08.417695744
706,64.625,571,2023-11-01 05:47:31.930450688
707,60.530612244898,679,2023-09-18 06:06:11.959404288
708,64.625,679,2023-01-18 03:06:01.893729024
709,52.2307692307692,679,2023-02-28 06:55:53.211481856
710,64.625,571,2023-09-23 20:31:47.055869184
711,56.5833333333333,679,2023-06-16 06:35:09.378372096
712,64.625,571,2023-05-15 11:28:26.229012992
713,64.625,679,2023-11-19 09:25:48.254567680
714,64.625,571,2023-03-19 14:43:38.564253184
715,56.5833333333333,679,2023-03-11 00:47:44.391113472
716,64.625,571,2023-04-16 08:52:10.445889536
717,56.5833333333333,679,2023-11-22 13:48:01.011544064
718,64.625,571,2023-11-30 16:15:57.752347904
719,52.2307692307692,679,2023-08-17 14:04:18.872749824
720,51.9090909090909,571,2023-11-03 20:03:28.710796800
721,60.530612244898,679,2023-12-06 02:06:05.095701504
722,64.625,679,2023-08-10 22:31:16.693881344
723,60.530612244898,679,2023-09-17 02:57:26.437610752
724,64.625,679,2023-04-28 05:40:01.378867200
725,52.2307692307692,679,2023-03-12 20:30:08.993281024
726,64.625,571,2023-07-05 21:42:40.344296960
727,0.0,0,2023-12-28 05:47:30.084961280
728,64.625,679,2023-01-25 21:16:25.148740864
729,64.625,679,2023-07-09 13:32:59.514491648
730,64.625,546,2023-06-19 19:26:32.805264640
731,64.625,546,2023-07-10 09:01:05.926428928
732,64.625,679,2023-06-12 20:34:56.855131648
733,0.0,0,2023-11-12 06:16:34.660557824
734,56.5833333333333,679,2023-09-28 01:52:32.222093056
735,64.625,571,2023-11-10 12:04:42.445219840
736,52.2307692307692,679,2023-07-19 03:02:12.306024704
737,64.625,571,2023-08-18 08:48:15.842342656
738,52.2307692307692,679,2023-08-22 08:09:21.164470528
739,64.625,571,2023-02-02 14:36:34.914123520
740,54.32,679,2023-09-15 02:21:14.732035584
741,64.625,571,2023-12-02 19:48:49.819729152
742,54.32,679,2023-11-18 14:28:38.995841024
743,64.625,571,2023-04-06 04:15:33.580295936
744,56.5833333333333,679,2023-09-06 16:20:32.952624128
745,64.625,571,2023-11-06 23:59:33.288587264
746,56.5833333333333,679,2023-04-12 16:29:40.569599232
747,64.625,571,2023-03-18 05:57:05.458144000
748,64.625,679,2023-05-19 07:15:16.553204480
749,64.625,571,2023-04-05 19:39:05.527897088
750,64.625,679,2023-12-21 01:41:43.331703040
751,64.625,571,2023-12-30 11:04:15.998587904
752,56.5833333333333,679,2023-08-24 17:27:36.421474304
753,64.625,571,2023-12-17 02:58:45.444934912
754,56.5833333333333,679,2023-04-23 01:12:31.925998080
755,56.5833333333333,679,2023-01-19 20:48:51.107797760
756,64.625,571,2023-03-29 07:52:02.465936640
757,54.52,679,2023-08-24 09:25:42.341401344
758,64.625,571,2023-08-12 09:54:51.849448192
759,56.5833333333333,679,2023-03-04 22:56:44.438331904
760,64.625,571,2023-12-17 17:09:28.674715392
761,54.52,679,2023-07-15 01:24:46.346003712
762,64.625,571,2023-02-18 09:54:49.400915456
763,56.5833333333333,679,2023-01-22 01:13:39.271845120
764,64.625,571,2023-10-26 13:04:08.182081024
765,0.0,0,2023-08-02 15:11:39.372307456
766,64.625,679,2023-07-08 01:50:36.339144960
767,64.625,546,2023-05-03 01:57:13.713415680
768,64.625,571,2023-05-25 09:27:25.049361920
769,56.5833333333333,679,2023-04-02 05:58:12.326002432
770,56.5833333333333,679,2023-09-07 22:18:31.162396928
771,64.625,571,2023-06-30 18:46:36.620573696
772,52.2307692307692,679,2023-07-26 03:43:30.550273024
773,64.625,571,2023-01-31 19:23:11.141734912
774,64.625,679,2023-05-28 02:59:51.515618560
775,64.625,571,2023-10-29 01:55:22.306810624
776,52.2307692307692,679,2023-10-22 17:31:37.120070144
777,51.9090909090909,571,2023-08-26 23:49:15.927181568
778,64.625,679,2023-09-13 09:37:12.769639680
779,64.625,679,2023-03-31 18:12:44.780200448
780,56.5833333333333,679,2023-02-25 11:32:18.347937024
781,64.625,571,2023-07-06 20:21:25.827751936
782,56.5833333333333,679,2023-11-28 03:24:51.561388544
783,64.625,571,2023-03-11 20:25:33.756146688
784,56.5833333333333,679,2023-06-04 15:35:05.729775872
785,64.625,571,2023-05-02 03:08:56.936353024
786,64.625,679,2023-01-23 20:05:50.412615424
787,64.625,571,2023-10-08 06:44:20.207541248
788,52.2307692307692,679,2023-10-13 22:51:37.916536576
789,64.625,571,2023-07-23 23:37:51.342945536
790,56.5833333333333,679,2023-06-09 22:45:53.669022208
791,64.625,571,2023-02-20 08:07:44.947832320
792,64.625,679,2023-04-27 01:02:42.221842432
793,64.625,571,2023-01-04 01:15:43.552807168
794,56.5833333333333,679,2023-11-26 03:46:18.191653376
795,64.625,571,2023-09-18 14:37:17.929643520
796,0.0,0,2023-12-27 05:04:05.709762816
797,64.625,679,2023-08-22 17:10:38.184291840
798,64.625,546,2023-06-02 02:52:04.030160896
799,64.625,571,2023-03-08 05:07:00.256268800
800,52.2307692307692,679,2023-04-23 06:42:30.471788544
801,0.0,0,2023-09-12 17:39:59.086236928
802,0.0,0,2023-11-16 04:11:41.708950784
803,0.0,0,2023-07-10 19:38:05.764785664
804,0.0,0,2023-03-23 12:25:58.194720768
805,0.0,0,2023-12-27 10:52:57.252961792
806,0.0,0,2023-11-26 12:56:01.203515648
807,0.0,0,2023-03-22 21:25:44.918090496
808,0.0,0,2023-10-22 21:25:25.428995584
809,0.0,0,2023-08-07 00:11:10.077036032
810,0.0,0,2023-03-20 13:08:57.565975296
811,0.0,0,2023-08-26 21:31:40.206716928
812,0.0,0,2023-04-01 10:27:53.953612544
813,0.0,0,2023-06-12 20:49:06.361997824
814,0.0,0,2023-04-25 10:09:19.157789184
815,0.0,0,2023-03-19 02:44:59.649566720
816,0.0,0,2023-09-26 10:32:53.289614336
817,0.0,0,2023-01-15 01:41:48.670088960
818,0.0,0,2023-05-20 15:39:36.601297664
819,0.0,0,2023-02-07 14:24:49.015269120
820,0.0,0,2023-01-07 23:04:55.640487168
821,0.0,0,2023-06-25 20:52:01.473761536
822,0.0,0,2023-10-10 08:05:18.803268352
823,0.0,0,2023-06-28 12:34:11.478832384
824,0.0,0,2023-06-23 21:08:08.347355904
825,0.0,0,2023-05-28 05:11:31.628558080
826,0.0,0,2023-03-10 20:25:47.376247040
827,0.0,0,2023-01-22 15:21:30.425199104
828,0.0,0,2023-10-18 11:24:32.879462656
829,0.0,0,2023-07-26 17:42:55.406145280
830,0.0,0,2023-10-23 00:16:10.088672512
831,0.0,0,2023-04-13 03:57:58.500027904
832,0.0,0,2023-12-09 08:26:13.397551616
833,0.0,0,2023-09-03 20:00:05.168155136
834,0.0,0,2023-04-27 03:31:49.262139648
835,0.0,0,2023-11-01 16:43:26.331412224
836,0.0,0,2023-02-23 15:03:14.816736512
837,0.0,0,2023-11-09 02:50:03.989374976
838,0.0,0,2023-02-21 10:40:33.567631616
839,0.0,0,2023-01-27 03:23:54.760418304
840,0.0,0,2023-01-18 10:16:57.044163584
841,0.0,0,2023-02-26 11:35:30.884603648
842,0.0,0,2023-08-13 00:03:34.588539392
843,0.0,0,2023-09-12 04:20:19.341391616
844,0.0,0,2023-07-06 17:20:04.479846912
845,0.0,0,2023-08-01 17:15:32.981649408
846,0.0,0,2023-09-16 02:59:38.962079744
847,0.0,0,2023-06-02 16:16:05.637335040
848,0.0,0,2023-02-24 13:21:15.661179904
849,0.0,0,2023-06-06 05:01:45.502166016
850,0.0,0,2023-12-28 13:02:54.212743936
851,0.0,0,2023-04-01 04:44:41.797137920
852,0.0,0,2023-06-20 21:49:15.878964224
853,0.0,0,2023-01-31 14:41:05.212772352
854,0.0,0,2023-09-09 08:21:31.092480256
855,0.0,0,2023-03-24 20:00:52.859753984
856,0.0,0,2023-07-20 15:38:11.960932864
857,0.0,0,2023-03-28 21:24:51.833713408
858,0.0,0,2023-07-26 21:12:44.290322432
859,0.0,0,2023-03-28 07:35:04.688176640
860,0.0,0,2023-01-05 00:12:13.719157504
861,0.0,0,2023-12-06 05:00:25.537003008
862,0.0,0,2023-08-08 11:01:19.512648192
863,0.0,0,2023-04-19 18:36:05.152701696
864,0.0,0,2023-01-01 09:16:18.563343616
865,0.0,0,2023-06-30 04:12:10.318575360
866,0.0,0,2023-04-30 17:07:37.362457088
867,0.0,0,2023-10-04 05:32:59.298587392
868,0.0,0,2023-11-14 10:49:21.729757952
869,0.0,0,2023-12-04 01:25:04.413813760
870,0.0,0,2023-06-28 14:52:01.921969664
871,0.0,0,2023-07-15 02:27:48.207996416
872,0.0,0,2023-02-02 09:08:36.742217984
873,0.0,0,2023-10-25 18:38:13.006929920
874,0.0,0,2023-03-16 03:51:43.095834880
875,0.0,0,2023-04-29 04:09:54.867230208
876,0.0,0,2023-05-14 08:42:56.996735744
877,0.0,0,2023-10-23 02:10:21.371362560
878,0.0,0,2023-06-21 16:14:08.683388416
879,0.0,0,2023-01-10 16:16:08.599767040
880,0.0,0,2023-10-16 03:19:37.914320896
881,0.0,0,2023-08-15 08:16:02.539393280
882,0.0,0,2023-10-18 10:35:33.935490304
883,0.0,0,2023-11-23 23:37:23.403556864
884,0.0,0,2023-08-03 13:14:03.067719424
885,0.0,0,2023-05-16 11:55:44.353849600
886,0.0,0,2023-12-19 14:56:43.837207552
887,0.0,0,2023-11-23 20:29:09.612335616
888,0.0,0,2023-05-20 13:10:06.767292160
889,0.0,0,2023-07-26 08:14:12.884493568
890,0.0,0,2023-04-16 17:12:16.469381376
891,0.0,0,2023-01-02 07:42:04.379279616
892,0.0,0,2023-04-03 17:29:25.629385216
893,0.0,0,2023-05-29 20:42:45.845245696
894,0.0,0,2023-02-09 13:47:53.836116480
895,0.0,0,2023-02-09 21:31:18.406100736
896,0.0,0,2023-11-08 01:45:43.924064768
897,0.0,0,2023-11-17 01:55:21.453146624
898,0.0,0,2023-07-01 00:23:11.317788416
899,0.0,0,2023-07-27 19:19:06.663342848
900,0.0,0,2023-07-02 05:20:19.669058048
901,0.0,0,2023-01-01 10:09:22.139187712
902,0.0,0,2023-10-20 22:29:06.202258688
903,0.0,0,2023-02-06 13:41:38.118681088
904,0.0,0,2023-09-12 13:45:37.215300608
905,0.0,0,2023-07-13 22:46:39.388541952
906,0.0,0,2023-08-06 19:17:52.788573696
907,0.0,0,2023-09-24 22:01:46.789532672
908,0.0,0,2023-10-17 21:46:04.397203200
909,0.0,0,2023-03-20 04:53:13.614690816
910,0.0,0,2023-11-09 08:06:18.218642176
911,0.0,0,2023-07-30 00:52:43.198544896
912,0.0,0,2023-02-18 23:25:10.855007232
913,0.0,0,2023-12-12 08:00:09.668422144
914,0.0,0,2023-09-06 14:22:40.897248512
915,0.0,0,2023-08-11 12:27:35.939980544
916,0.0,0,2023-02-08 05:11:39.342008320
917,0.0,0,2023-11-07 21:13:09.819334400
918,0.0,0,2023-01-21 07:09:30.111321600
919,0.0,0,2023-11-28 03:56:28.386297856
920,0.0,0,2023-10-07 16:26:25.159634944
921,0.0,0,2023-11-17 13:46:12.374802432
922,0.0,0,2023-11-05 03:19:12.998290944
923,0.0,0,2023-12-17 03:43:18.953564160
924,0.0,0,2023-01-28 15:47:43.220615424
925,0.0,0,2023-08-14 20:45:37.412054528
926,0.0,0,2023-12-27 16:45:15.559430400
927,0.0,0,2023-09-21 21:33:40.916345856
928,0.0,0,2023-03-18 23:20:27.672831744
929,0.0,0,2023-11-25 16:13:10.952037376
930,0.0,0,2023-01-19 13:14:00.892034816
931,0.0,0,2023-02-22 13:14:22.065737984
932,0.0,0,2023-09-01 10:03:13.408702208
933,0.0,0,2023-01-01 03:40:00.358679296
934,0.0,0,2023-12-09 22:51:41.588790784
935,0.0,0,2023-05-12 00:12:50.552738304
936,0.0,0,2023-06-09 13:54:45.083868928
937,0.0,0,2023-12-24 19:00:28.113028352
938,0.0,0,2023-09-23 23:54:45.424526592
939,0.0,0,2023-12-04 14:39:23.447784960
940,0.0,0,2023-01-31 07:49:07.193768704
941,0.0,0,2023-06-30 01:48:21.907020544
942,0.0,0,2023-07-01 01:36:53.267378432
943,0.0,0,2023-05-03 09:56:22.875317248
944,0.0,0,2023-08-12 18:29:31.781079552
945,0.0,0,2023-12-11 14:31:19.977610752
946,0.0,0,2023-11-07 19:54:17.952633088
947,0.0,0,2023-08-28 13:46:24.412471552
948,0.0,0,2023-04-21 00:03:32.500405248
949,0.0,0,2023-05-17 21:41:43.734630912
950,0.0,0,2023-09-24 19:23:53.872552704
951,0.0,0,2023-06-14 00:29:59.981185792
952,0.0,0,2023-04-22 04:25:55.719596544
953,0.0,0,2023-03-21 12:41:51.298619392
954,0.0,0,2023-08-14 16:18:41.289733120
955,0.0,0,2023-09-22 15:20:28.176908800
956,0.0,0,2023-04-04 14:25:49.159950336
957,0.0,0,2023-03-19 00:17:22.735826176
958,0.0,0,2023-08-27 06:17:22.004108032
959,0.0,0,2023-09-11 23:46:48.349551616
960,0.0,0,2023-08-07 11:02:57.891776000
961,0.0,0,2023-07-13 01:44:35.391837952
962,0.0,0,2023-05-28 21:12:56.468781312
963,0.0,0,2023-12-05 18:50:50.367977216
964,0.0,0,2023-08-09 02:50:36.092595968
965,0.0,0,2023-07-05 15:27:01.142752000
966,0.0,0,2023-03-26 12:17:20.633025024
967,0.0,0,2023-04-27 12:59:53.032836864
968,0.0,0,2023-11-04 07:50:34.892786688
969,0.0,0,2023-04-08 11:41:30.140442112
970,0.0,0,2023-02-06 08:14:24.575944704
971,0.0,0,2023-01-28 08:47:05.259739904
972,0.0,0,2023-11-21 05:55:10.204625920
973,0.0,0,2023-08-12 10:22:04.292875264
974,0.0,0,2023-10-04 12:32:04.686222080
975,0.0,0,2023-11-16 06:26:53.196494592
976,0.0,0,2023-07-26 03:18:59.850417152
977,0.0,0,2023-10-03 01:44:09.502921728
978,0.0,0,2023-05-20 14:04:15.759584512
979,0.0,0,2023-01-23 03:57:25.387196928
980,0.0,0,2023-12-27 05:45:52.074383104
981,0.0,0,2023-12-11 23:25:18.244749568
982,0.0,0,2023-11-27 11:21:25.478919424
983,0.0,0,2023-09-27 05:26:15.599332864
984,0.0,0,2023-12-18 23:26:11.113726464
985,0.0,0,2023-08-14 14:48:47.533167872
986,0.0,0,2023-06-19 20:01:49.857235200
987,0.0,0,2023-05-18 08:48:36.220379136
988,0.0,0,2023-11-08 20:01:03.336418304
989,0.0,0,2023-02-27 20:37:09.095526912
990,0.0,0,2023-03-07 00:13:10.061585664
991,0.0,0,2023-09-15 18:01:55.669609984
992,0.0,0,2023-08-01 04:17:36.976606720
993,0.0,0,2023-08-22 10:00:30.488087552
994,0.0,0,2023-04-25 06:02:07.151331328
995,0.0,0,2023-06-22 05:19:48.086047744
996,0.0,0,2023-02-14 23:41:01.469472256
997,0.0,0,2023-10-14 10:12:43.206393088
998,0.0,0,2023-09-15 14:09:45.902394112
999,0.0,0,2023-12-28 15:24:28.134538752
1000,0.0,0,2023-12-01 22:33:39.932017408
1001,300.487804878049,12320,2023-09-14 07:00:58.503523840
1002,300.487804878049,12320,2023-12-08 19:09:34.948851712
1003,302.048780487805,12384,2023-01-06 00:28:57.095631360
1004,302.048780487805,12384,2023-09-03 00:28:51.248290816
1005,279.636363636364,12304,2023-03-14 19:26:22.861217280
1006,286.511627906977,12320,2023-09-16 05:50:13.541663488
1007,0.0,0,2023-06-19 12:50:37.437805312
1008,300.878048780488,12336,2023-12-07 09:31:34.005864704
1009,280.363636363636,12336,2023-08-11 11:32:32.296542464
1010,301.268292682927,12352,2023-04-01 09:24:08.389447168
1011,300.878048780488,12336,2023-03-09 01:39:15.297468416
1012,377.702702702703,13975,2023-06-22 03:50:25.313010432
1013,302.048780487805,12384,2023-06-13 23:14:59.414533888
1014,300.487804878049,12320,2023-07-20 02:17:29.690841344
1015,286.883720930233,12336,2023-04-09 08:58:02.967768832
1016,377.135135135135,13954,2023-03-10 00:08:37.794538496
1017,300.878048780488,12336,2023-03-17 13:36:56.706307328
1018,303.219512195122,12432,2023-02-17 07:35:42.722745344
1019,301.268292682927,12352,2023-11-17 17:47:27.892455680
1020,0.0,0,2023-05-02 08:27:40.146533888
1021,300.878048780488,12336,2023-09-04 17:14:19.023039744
1022,302.829268292683,12416,2023-08-30 01:07:33.906623232
1023,376.702702702703,13938,2023-06-03 06:28:01.144700672
1024,377.702702702703,13975,2023-03-13 02:41:12.000054272
1025,301.658536585366,12368,2023-12-01 05:42:18.376306944
1026,302.439024390244,12400,2023-03-31 14:57:20.469451264
1027,218.375,6988,2023-05-08 07:35:56.359279360
1028,301.658536585366,12368,2023-12-23 18:33:35.407724288
1029,301.268292682927,12352,2023-05-31 13:31:10.438763264
1030,0.0,0,2023-03-27 13:51:59.005235712
1031,300.487804878049,12320,2023-04-16 08:22:07.775266560
1032,0.0,0,2023-02-14 05:25:28.394052864
1033,286.883720930233,12336,2023-03-30 20:50:04.407221504
1034,299.707317073171,12288,2023-04-23 08:40:02.296196096
1035,299.707317073171,12288,2023-04-17 21:04:36.055299840
1036,302.439024390244,12400,2023-11-30 05:54:04.912077568
1037,300.09756097561,12304,2023-11-13 08:36:14.505804288
1038,267.478260869565,12304,2023-07-23 01:41:31.079740672
1039,301.658536585366,12368,2023-09-05 13:53:43.663044352
1040,299.707317073171,12288,2023-08-27 10:16:37.948033280
1041,0.0,0,2023-10-02 16:50:11.326305792
1042,302.829268292683,12416,2023-04-26 13:45:56.501939200
1043,376.702702702703,13938,2023-02-16 16:08:14.233977856
1044,377.702702702703,13975,2023-03-27 22:14:49.389198080
1045,301.658536585366,12368,2023-11-18 22:31:29.206523648
1046,299.317073170732,12272,2023-09-22 22:51:57.041720064
1047,300.487804878049,12320,2023-08-03 14:58:56.498336512
1048,278.545454545455,12256,2023-06-13 09:05:57.381438976
1049,0.0,0,2023-09-29 18:56:58.220386304
1050,301.658536585366,12368,2023-07-09 09:46:20.225549312
1051,280.0,12320,2023-03-15 13:04:09.085166592
1052,301.268292682927,12352,2023-08-21 10:08:46.293707264
1053,300.487804878049,12320,2023-12-07 20:02:24.288580608
1054,0.0,0,2023-03-04 12:04:08.397571840
1055,280.727272727273,12352,2023-01-09 05:19:50.493305344
1056,281.818181818182,12400,2023-08-07 01:01:25.539756032
1057,376.405405405405,13927,2023-09-05 11:45:35.392719104
1058,0.0,0,2023-07-09 09:12:30.359694080
1059,301.658536585366,12368,2023-06-06 21:37:06.900415232
1060,300.487804878049,12320,2023-03-11 17:23:43.795964928
1061,281.818181818182,12400,2023-01-09 20:42:52.165191680
1062,300.878048780488,12336,2023-09-07 22:14:39.772302592
1063,300.878048780488,12336,2023-02-22 12:42:22.149260288
1064,300.878048780488,12336,2023-04-11 03:03:50.867703040
1065,359.282051282051,14012,2023-07-06 17:51:02.061251328
1066,300.487804878049,12320,2023-06-02 19:24:14.418428160
1067,300.878048780488,12336,2023-08-14 22:36:57.259918336
1068,300.878048780488,12336,2023-09-28 07:46:10.676919296
1069,288.0,12384,2023-03-30 20:27:48.039561728
1070,301.658536585366,12368,2023-08-02 23:04:24.325884160
1071,301.268292682927,12352,2023-09-09 00:29:56.124787456
1072,302.048780487805,12384,2023-07-12 02:38:13.499022336
1073,301.268292682927,12352,2023-12-01 12:09:47.668387328
1074,301.268292682927,12352,2023-08-03 17:54:43.228863232
1075,0.0,0,2023-01-09 04:35:44.933339392
1076,299.317073170732,12272,2023-02-25 09:51:25.936129536
1077,0.0,0,2023-01-13 17:06:33.436787456
1078,300.487804878049,12320,2023-07-15 04:09:18.301544704
1079,387.611111111111,13954,2023-05-30 07:33:37.716311296
1080,298.926829268293,12256,2023-10-15 05:12:57.618405632
1081,277.913043478261,12784,2023-03-05 02:53:20.600071936
1082,302.829268292683,12416,2023-09-19 09:53:44.604291840
1083,302.048780487805,12384,2023-10-30 08:01:57.227654656
1084,300.487804878049,12320,2023-12-02 01:07:57.738417408
1085,301.268292682927,12352,2023-09-23 07:58:49.330566912
1086,286.511627906977,12320,2023-02-16 23:44:28.893369600
1087,301.658536585366,12368,2023-04-28 21:20:31.472630016
1088,300.09756097561,12304,2023-02-19 23:42:55.780389120
1089,301.658536585366,12368,2023-01-11 17:35:22.429623040
1090,350.0,15400,2023-12-21 10:26:58.978169088
1091,0.0,0,2023-01-29 06:47:42.120296704
1092,299.707317073171,12288,2023-04-27 15:56:35.749236736
1093,0.0,0,2023-06-12 06:19:08.167179520
1094,286.139534883721,12304,2023-10-23 22:12:39.375262720
